context,question,answers,topic_lda,question_class,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"Nanjing is an important railway hub in eastern China. It serves as rail junction for the Beijing-Shanghai (Jinghu) (which is itself composed of the old Jinpu and Huning Railways), Nanjing–Tongling Railway (Ningtong), Nanjing–Qidong (Ningqi), and the Nanjing-Xian (Ningxi) which encompasses the Hefei–Nanjing Railway. Nanjing is connected to the national high-speed railway network by Beijing–Shanghai High-Speed Railway and Shanghai–Wuhan–Chengdu Passenger Dedicated Line, with several more high-speed rail lines under construction.",What line does Nanjing serve as a railway junction for?,Beijing-Shanghai (Jinghu),3,ENTY,What railway lines converge at the Nanjing train station?,12.0,1233.0,1326.0,1.0,1.0,1.0,1.149510383605957,0.7219328880310059,2.40124773979187,Beijing-Shanghai Railway,0.0
"Originally named the Institute of British Architects in London, it was formed in 1834 by several prominent architects, including Philip Hardwick, Thomas Allom, William Donthorne, Thomas Leverton Donaldson, William Adams Nicholson, John Buonarotti Papworth, and Thomas de Grey, 2nd Earl de Grey.","In terms of profession, what were people like Philip Hardwick, William Adams Nicholson and Thomas de Grey?",Architects,3,ENTY,"What were the careers of individuals such as Philip Hardwick, William Adams Nicholson, and Thomas de Grey?",21.0,975.0,1085.0,1.0,1.0,1.0,1.141035079956055,0.6930999755859375,2.503831148147583,architects,1.0
"West is one of the best-selling artists of all time, having sold more than 32 million albums and 100 million digital downloads worldwide. He has won a total of 21 Grammy Awards, making him one of the most awarded artists of all time and the most Grammy-awarded artist of his age. Three of his albums rank on Rolling Stone's 2012 ""500 Greatest Albums of All Time"" list; two of his albums feature at first and eighth, respectively, in Pitchfork Media's The 100 Best Albums of 2010–2014. He has also been included in a number of Forbes annual lists. Time named him one of the 100 most influential people in the world in 2005 and 2015.",Which years was Kanye West mentioned in Time Magazine?,2005 and 2015,3,ENTY,In which years did Time Magazine feature Kanye West?,10.0,1498.0,1589.0,1.0,0.3333333333333333,0.5,0.985320806503296,0.6519966125488281,2.1474733352661133,"2005, 2015",0.9
"The Arctic tern holds the long-distance migration record for birds, travelling between Arctic breeding grounds and the Antarctic each year. Some species of tubenoses (Procellariiformes) such as albatrosses circle the earth, flying over the southern oceans, while others such as Manx shearwaters migrate 14,000 km (8,700 mi) between their northern breeding grounds and the southern ocean. Shorter migrations are common, including altitudinal migrations on mountains such as the Andes and Himalayas.",which bird migrates by circling the earth?,albatrosses,3,ENTY,Which avian species travels around the globe during migration?,11.0,1123.0,1213.0,1.0,0.3333333333333333,0.5,1.140071153640747,0.5560524463653564,2.2554214000701904,albatrosses,1.0
"The characteristic forms that were to define Gothic architecture grew out of Romanesque architecture and developed at several different geographic locations, as the result of different influences and structural requirements. While barrel vaults and groin vaults are typical of Romanesque architecture, ribbed vaults were used in the naves of two Romanesque churches in Caen, Abbey of Saint-Étienne and Abbaye aux Dames in 1120. Another early example is the nave and apse area of the Cathedral of Cefalù in 1131. The ribbed vault over the north transept at Durham Cathedral in England, built from 1128 to 1133, is probably earlier still and was the first time pointed arches were used in a high vault.",Barrel and groin vaults are examples of what kind of architecture?,Romanesque architecture,3,ENTY,What type of architectural design do barrel and groin vaults represent?,14.0,921.0,1016.0,1.0,1.0,1.0,1.0065319538116455,0.5523378849029541,2.1132826805114746,Romanesque architecture,1.0
"It was against this background of public anger that Jean Metzinger and Albert Gleizes wrote Du ""Cubisme"" (published by Eugène Figuière in 1912, translated to English and Russian in 1913). Among the works exhibited were Le Fauconnier's vast composition Les Montagnards attaqués par des ours (Mountaineers Attacked by Bears) now at Rhode Island School of Design Museum, Joseph Csaky's Deux Femme, Two Women (a sculpture now lost), in addition to the highly abstract paintings by Kupka, Amorpha (The National Gallery, Prague), and Picabia, La Source, The Spring (Museum of Modern Art, New York).","What against did Metzinger and Gleizes write Du ""Cubsime""? ",public anger,3,ENTY,"What counterarguments did Metzinger and Gleizes present in ""Cubism""?",15.0,1975.0,2076.0,0.0,0.0,0.0,1.286381483078003,0.6215677261352539,4.070630073547363,confusion,0.0
"On the east side of the main park area is the National Museum of Visual Arts. On this side, a very popular street market takes place every Sunday. On the north side is an artificial lake with a little castle housing a municipal library for children. An area to its west is used as an open-air exhibition of photography. West of the park, across the coastal avenue Rambla Presidente Wilson, stretches Ramirez Beach. Directly west of the main park are, and belonging to Parque Rodó barrio, is the former Parque Hotel, now called Edifício Mercosur, seat of the parliament of the members countries of the Mercosur. During the guerilla war the Tupamaros frequently attacked buildings in this area, including the old hotel.",What takes part on the east side of the main park every Sunday?,a very popular street market,3,ENTY,What activities occur on the eastern side of the central park each Sunday?,14.0,1180.0,1275.0,1.0,0.1428571428571428,0.3333333333333333,1.2623755931854248,0.7993435859680176,2.7111685276031494,street market,0.8
"A global drop in sea level at the end of the Devonian reversed early in the Carboniferous; this created the widespread epicontinental seas and carbonate deposition of the Mississippian. There was also a drop in south polar temperatures; southern Gondwana was glaciated throughout the period, though it is uncertain if the ice sheets were a holdover from the Devonian or not. These conditions apparently had little effect in the deep tropics, where lush coal swamps flourished within 30 degrees of the northernmost glaciers. A mid-Carboniferous drop in sea-level precipitated a major marine extinction, one that hit crinoids and ammonites especially hard. This sea-level drop and the associated unconformity in North America separate the Mississippian Period from the Pennsylvanian period.",During which period were epicontinental seas created?,Carboniferous,3,ENTY,1. What era saw the formation of epicontinental seas?,14.0,1209.0,1303.0,0.0,0.0,0.0,1.6413366794586182,0.6801512241363525,3.025907516479492,Proterozoic,0.0
"Asphalt/bitumen is similar to the organic matter in carbonaceous meteorites. However, detailed studies have shown these materials to be distinct. The vast Alberta bitumen resources are believed to have started out as living material from marine plants and animals, mainly algae, that died millions of years ago when an ancient ocean covered Alberta. They were covered by mud, buried deeply over the eons, and gently cooked into oil by geothermal heat at a temperature of 50 to 150 °C (120 to 300 °F). Due to pressure from the rising of the Rocky Mountains in southwestern Alberta, 80 to 55 million years ago, the oil was driven northeast hundreds of kilometres into underground sand deposits left behind by ancient river beds and ocean beaches, thus forming the oil sands.",What temperatures did the organic deposits need to form bitumen over the eons?,50 to 150 °C,3,ENTY,What heat levels were required for organic materials to transform into bitumen throughout the ages?,17.0,1419.0,1523.0,1.0,1.0,1.0,0.9768171310424804,0.6092000007629395,2.62356185913086,50 to 150 °C,1.0
"The main industries are mineral based, agriculture based, and textile based. Rajasthan is the second largest producer of polyester fibre in India. The Pali and Bhilwara District produces more cloth than Bhiwandi, Maharashtra and the bhilwara is the largest city in suitings production and export and Pali is largest city in cotton and polyster in blouse pieces and rubia production and export. Several prominent chemical and engineering companies are located in the city of Kota, in southern Rajasthan. Rajasthan is pre-eminent in quarrying and mining in India. The Taj Mahal was built from the white marble which was mined from a town called Makrana. The state is the second largest source of cement in India. It has rich salt deposits at Sambhar, copper mines at Khetri, Jhunjhunu, and zinc mines at Dariba, Zawar mines and Rampura Aghucha (opencast) near Bhilwara. Dimensional stone mining is also undertaken in Rajasthan. Jodhpur sandstone is mostly used in monuments, important buildings and residential buildings. This stone is termed as ""chittar patthar"". Jodhpur leads in Handicraft and Guar Gum industry. Rajasthan is also a part of the Mumbai-Delhi Industrial corridor is set to benefit economically. The State gets 39% of the DMIC, with major districts of Jaipur, Alwar, Kota and Bhilwara benefiting.",What type of fibre is Rajasthan ranked 2nd in production of?,polyester fibre,3,ENTY,What kind of fiber does Rajasthan hold the second position in production for?,14.0,1415.0,1511.0,1.0,1.0,1.0,1.172948122024536,1.1116979122161863,2.9584786891937256,polyester fibre,1.0
