context,question,answers,topic_lda,question_class,query,token_query,token_query_full_prompt,total_token_size,Recall@k,MRR,nDCG@k,transformation_latency,retrieval_generation_latency,total_latency,generated_answer,gpt_score
"After the Soviet Union launched the world's first artificial satellite in 1957, Eisenhower authorized the establishment of NASA, which led to the space race. During the Suez Crisis of 1956, Eisenhower condemned the Israeli, British and French invasion of Egypt, and forced them to withdraw. He also condemned the Soviet invasion during the Hungarian Revolution of 1956 but took no action. In 1958, Eisenhower sent 15,000 U.S. troops to Lebanon to prevent the pro-Western government from falling to a Nasser-inspired revolution. Near the end of his term, his efforts to set up a summit meeting with the Soviets collapsed because of the U-2 incident. In his January 17, 1961 farewell address to the nation, Eisenhower expressed his concerns about the dangers of massive military spending, particularly deficit spending and government contracts to private military manufacturers, and coined the term ""military–industrial complex"".","Along with Israel, what countries' armies invaded Egypt in 1956?",British and French,0,LOC,Israel armies invaded Egypt 1956,7.0,1235.0,1239,0.0,0.0,0.0,1.2208287715911865,8.77134084701538,16.036455631256104,"Great Britain, France",0.8
"Kublai Khan did not conquer the Song dynasty in South China until 1279, so Tibet was a component of the early Mongol Empire before it was combined into one of its descendant empires with the whole of China under the Yuan dynasty (1271–1368). Van Praag writes that this conquest ""marked the end of independent China,"" which was then incorporated into the Yuan dynasty that ruled China, Tibet, Mongolia, Korea, parts of Siberia and Upper Burma. Morris Rossabi, a professor of Asian history at Queens College, City University of New York, writes that ""Khubilai wished to be perceived both as the legitimate Khan of Khans of the Mongols and as the Emperor of China. Though he had, by the early 1260s, become closely identified with China, he still, for a time, claimed universal rule"", and yet ""despite his successes in China and Korea, Khubilai was unable to have himself accepted as the Great Khan"". Thus, with such limited acceptance of his position as Great Khan, Kublai Khan increasingly became identified with China and sought support as Emperor of China.",Where did Khubilai seek support as Emperor?,China,0,LOC,Khubilai support,4.0,972.0,973,1.0,0.3333333333333333,0.5,1.2469229698181152,1.5015418529510498,3.889749526977539,China,1.0
"After the 1948 election, the state turned firmly Republican. Although registered Republicans were a minority in the state until 2015, starting in 1952, Oklahoma has been carried by Republican presidential candidates in all but one election (1964). This is not to say that every election has been a landslide for Republicans: Jimmy Carter lost the state by less than 1.5% in 1976, while Michael Dukakis and Bill Clinton both won 40% or more of the state's popular vote in 1988 and 1996 respectively. Al Gore in 2000, though, was the last Democrat to even win any counties in the state. Oklahoma was the only state where Barack Obama failed to carry any of its counties in both 2008 and 2012.",What is the one election since 1952 where a Republican presidential candidate didn't win in Oklahoma?,1964,0,LOC,election since 1952 Republican candidate didn win Oklahoma,11.0,1490.0,1492,1.0,1.0,1.0,1.2855479717254639,1.1526141166687012,3.5162971019744873,1964,1.0
"As African states became independent in the 1960s, the Soviet Union offered many of their citizens the chance to study in Russia. Over a period of 40 years, about 400,000 African students from various countries moved to Russia to pursue higher studies, including many Black Africans. This extended beyond the Soviet Union to many countries of the Eastern bloc.",Migration to Russia continued into many countries where?,Eastern bloc.,0,LOC,Migration Russia many countries,4.0,1478.0,1480,0.0,0.0,0.0,1.2233169078826904,1.8735859394073486,4.224374294281006,Western Europe,0.0
"The Nea Moni Monastery on Chios was established by Constantine Monomachos in 1043–1056. The exceptional mosaic decoration of the dome showing probably the nine orders of the angels was destroyed in 1822 but other panels survived (Theotokos with raised hands, four evangelists with seraphim, scenes from Christ's life and an interesting Anastasis where King Salomon bears resemblance to Constantine Monomachos). In comparison with Osios Loukas Nea Moni mosaics contain more figures, detail, landscape and setting.",Where is the Nea Moni Monastery located?,Chios,0,LOC,Nea Monastery,4.0,1297.0,1299,1.0,1.0,1.0,1.1857988834381104,1.4224023818969727,3.7038023471832275,Chios,1.0
"In 1348 and 1349 Portugal, like the rest of Europe, was devastated by the Black Death. In 1373, Portugal made an alliance with England, which is the longest-standing alliance in the world. This alliance served both nations' interests throughout history and is regarded by many as the predecessor to NATO. Over time this went way beyond geo-political and military cooperation (protecting both nations' interests in Africa, the Americas and Asia against French, Spanish and Dutch rivals) and maintained strong trade and cultural ties between the two old European allies. Particularly in the Oporto region, there is visible English influence to this day.","In 1373, Portugal made an alliance with which country?",England,0,LOC,1373 Portugal alliance country,5.0,1186.0,1187,1.0,1.0,1.0,1.2935359477996826,1.1592519283294678,3.646705389022827,England,1.0
"The Ottoman bashi-bazouks brutally suppressed the Bulgarian uprising of 1876, massacring up to 100,000 people in the process. The Russo-Turkish War (1877–78) ended with a decisive victory for Russia. As a result, Ottoman holdings in Europe declined sharply; Bulgaria was established as an independent principality inside the Ottoman Empire, Romania achieved full independence. Serbia and Montenegro finally gained complete independence, but with smaller territories. In 1878, Austria-Hungary unilaterally occupied the Ottoman provinces of Bosnia-Herzegovina and Novi Pazar.",What nation attained full independence as a result of the Russo-Turkish war?,Romania,0,LOC,nation independence Russo - Turkish war,6.0,1301.0,1303,1.0,1.0,1.0,1.1875662803649902,1.0921871662139893,4.286106824874878,Romania,1.0
"The state of Tennessee is rooted in the Watauga Association, a 1772 frontier pact generally regarded as the first constitutional government west of the Appalachians. What is now Tennessee was initially part of North Carolina, and later part of the Southwest Territory. Tennessee was admitted to the Union as the 16th state on June 1, 1796. Tennessee was the last state to leave the Union and join the Confederacy at the outbreak of the U.S. Civil War in 1861. Occupied by Union forces from 1862, it was the first state to be readmitted to the Union at the end of the war.",Which was the final state to join the Confederacy before Civil War fighting started?,Tennessee,0,LOC,final state join Confederacy before Civil War,8.0,1194.0,1196,1.0,0.5,0.6309297535714575,1.2309226989746094,1.1496913433074951,3.6408588886260986,North Carolina,0.0
"The Quran consists of 114 chapters of varying lengths, each known as a sura. Suras are classified as Meccan or Medinan, depending on whether the verses were revealed before or after the migration of Muhammad to the city of Medina. However, a sura classified as Medinan may contain Meccan verses in it and vice versa. Sura titles are derived from a name or quality discussed in the text, or from the first letters or words of the sura. Suras are arranged roughly in order of decreasing size. The sura arrangement is thus not connected to the sequence of revelation. Each sura except the ninth starts with the Bismillah (بسم الله الرحمن الرحيم), an Arabic phrase meaning ""In the name of God"". There are, however, still 114 occurrences of the Bismillah in the Quran, due to its presence in Quran 27:30 as the opening of Solomon's letter to the Queen of Sheba.",What two city-related categories divide the Quran's suras?,Meccan or Medinan,0,LOC,city categories divide Quran suras,6.0,1128.0,1133,1.0,1.0,1.0,1.2393512725830078,1.28653883934021,3.615572214126587,"Meccan, Medinan",0.5
"In the north Eristov pushed southwest, fought two battles, forced the Turks back to Batum, retired behind the Cholok River and suspended action for the rest of the year (June). In the far south Wrangel pushed west, fought a battle and occupied Bayazit. In the center the main forces stood at Kars and Gyumri. Both slowly approached along the Kars-Gyumri road and faced each other, neither side choosing to fight (June–July). On 4 August Russian scouts saw a movement which they thought was the start of a withdrawal, the Russians advanced and the Turks attacked first. They were defeated, losing 8000 men to the Russian 3000. 10000 irregulars deserted to their villages. Both sides withdrew to their former positions. About this time the Persians made a semi-secret agreement to remain neutral in exchange for the cancellation of the indemnity from the previous war.",Where did the main forces stand?,Kars and Gyumri,0,LOC,main forces stand,3.0,1228.0,1234,1.0,0.16666666666666666,0.3562071871080222,1.1980385780334473,1.7603487968444824,4.093116998672485,Kars and Gyumri,1.0
